行业,指标键,层级,指标名称,建议权重,数据来源,评分口径,角色,历史优先级,历史频率,最早回测需要,历史状态,更新备注
建筑装饰,建筑装饰|5-建筑业PMI,同步,5-建筑业PMI,0.1167,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
建筑装饰,建筑装饰|6-建筑业新签合同额增速,同步,6-建筑业新签合同额增速,0.0933,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
建筑装饰,建筑装饰|7-建筑业总产值增速,同步,7-建筑业总产值增速,0.0778,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
建筑装饰,建筑装饰|8-建筑企业订单保障倍数,同步,8-建筑企业订单保障倍数,0.0622,上市公司财报,滚动3M/4Q同比；以交付、收入或现金流确认，政策/规划单项权重≤8%。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
建筑装饰,建筑装饰|9-建筑企业季度净利润,滞后,9-建筑企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|10-房企季度净利润,滞后,10-房企季度净利润,0.048,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|11-房地产投资增速,滞后,11-房地产投资增速,0.042,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|5-商品房销售面积增速,同步,5-商品房销售面积增速,0.1167,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|6-70城新建商品住宅价格指数,同步,6-70城新建商品住宅价格指数,0.0933,国家统计局,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|7-二手房挂牌量变化,同步,7-二手房挂牌量变化,0.0622,贝壳研究院,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|8-房地产新开工面积增速,同步,8-房地产新开工面积增速,0.0778,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
房地产,房地产|9-房地产竣工面积增速,滞后,9-房地产竣工面积增速,0.06,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|10-有色金属库存周转天数,滞后,10-有色金属库存周转天数,0.048,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|11-PPI有色金属冶炼同比,滞后,11-PPI有色金属冶炼同比,0.042,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|5-LME铜现货价格,同步,5-LME铜现货价格,0.1395,LME,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|6-铝现货价格,同步,6-铝现货价格,0.093,SMM,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|7-有色金属冶炼加工费,同步,7-有色金属冶炼加工费,0.093,SMM,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|8-中国有色金属消费量,同步,8-中国有色金属消费量,0.0744,中国有色金属工业协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
有色金属,有色金属|9-有色企业季度净利润,滞后,9-有色企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|10-机械行业毛利率,滞后,10-机械行业毛利率,0.048,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|11-机械行业产能利用率,滞后,11-机械行业产能利用率,0.042,国家统计局,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|5-挖掘机销量增速,同步,5-挖掘机销量增速,0.1105,中国工程机械工业协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|6-金属切削机床产量,同步,6-金属切削机床产量,0.0921,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|7-叉车销量增速,同步,7-叉车销量增速,0.0737,中国工程机械工业协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|8-机械设备出口增速,同步,8-机械设备出口增速,0.0737,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
机械设备,机械设备|9-机械企业季度净利润,滞后,9-机械企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|10-汽车行业产能利用率,滞后,10-汽车行业产能利用率,0.064,国家统计局,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|11-汽车制造业固定资产投资,滞后,11-汽车制造业固定资产投资,0.056,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|5-汽车销量增速,同步,5-汽车销量增速,0.1333,中汽协,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|6-新能源汽车销量,同步,6-新能源汽车销量,0.1067,中汽协,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|7-乘用车批发量,同步,7-乘用车批发量,0.0889,乘联会,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|8-汽车制造业PMI,同步,8-汽车制造业PMI,0.0711,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
汽车,汽车|9-汽车企业季度净利润,滞后,9-汽车企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|10-煤炭行业ROE,滞后,10-煤炭行业ROE,0.048,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|11-煤炭行业资产负债率,滞后,11-煤炭行业资产负债率,0.042,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|5-动力煤现货价格,同步,5-动力煤现货价格,0.128,CCI指数,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|6-焦煤现货价格,同步,6-焦煤现货价格,0.0854,CCI指数,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|7-焦炭价格,同步,7-焦炭价格,0.0683,Mysteel,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|8-煤炭运价指数,同步,8-煤炭运价指数,0.0683,CBCFI,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
煤炭,煤炭|9-煤炭企业季度净利润,滞后,9-煤炭企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|10-环保行业毛利率,滞后,10-环保行业毛利率,0.064,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|11-环保行业应收账款周转,滞后,11-环保行业应收账款周转,0.056,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|5-污水处理量,同步,5-污水处理量,0.105,住建部,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|6-垃圾处理量,同步,6-垃圾处理量,0.0875,住建部,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|7-环保企业订单金额,同步,7-环保企业订单金额,0.0875,上市公司公告,滚动3M/4Q同比；以交付、收入或现金流确认，政策/规划单项权重≤8%。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|8-环保设备产量,同步,8-环保设备产量,0.07,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
环保,环保|9-环保企业季度净利润,滞后,9-环保企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|10-电力设备企业季度净利润,滞后,10-电力设备企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|11-电力设备行业毛利率,滞后,11-电力设备行业毛利率,0.064,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|12-电力设备出口金额增速,滞后,12-电力设备出口金额增速,0.056,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|6-光伏装机量,同步,6-光伏装机量,0.1105,国家能源局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|7-风电装机量,同步,7-风电装机量,0.0921,国家能源局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|8-储能装机量,同步,8-储能装机量,0.0737,CNESA,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电力设备,电力设备|9-电网设备招标量,同步,9-电网设备招标量,0.0737,国家电网,滚动3M/4Q同比；以交付、收入或现金流确认，政策/规划单项权重≤8%。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|10-电子企业季度毛利率,滞后,10-电子企业季度毛利率,0.0625,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|11-电子行业固定资产投资增速,滞后,11-电子行业固定资产投资增速,0.0437,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|12-电子元器件进口金额增速,滞后,12-电子元器件进口金额增速,0.0437,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|6-晶圆厂产能利用率,同步,6-晶圆厂产能利用率,0.1105,台积电/中芯国际,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|7-智能手机出货量增速,同步,7-智能手机出货量增速,0.0921,IDC/Counterpoint,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|8-PC出货量增速,同步,8-PC出货量增速,0.0737,IDC/Gartner,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
电子,电子|9-MLCC出货量,同步,9-MLCC出货量,0.0737,村田/TDK,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|10-石化行业ROE,滞后,10-石化行业ROE,0.048,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|11-PPI石油和天然气开采,滞后,11-PPI石油和天然气开采,0.042,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|5-成品油价格,同步,5-成品油价格,0.105,发改委,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|6-炼化开工率,同步,6-炼化开工率,0.0875,隆众资讯,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|7-化工品价差,同步,7-化工品价差,0.0875,相关统计,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|8-石油制品出口增速,同步,8-石油制品出口增速,0.07,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
石油石化,石油石化|9-石化企业季度净利润,滞后,9-石化企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|10-社会服务行业毛利率,滞后,10-社会服务行业毛利率,0.064,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|11-服务业PMI,滞后,11-服务业PMI,0.056,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|5-国内旅游人次,同步,5-国内旅游人次,0.1395,文旅部,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|6-国内旅游收入,同步,6-国内旅游收入,0.093,文旅部,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|7-餐饮收入增速,同步,7-餐饮收入增速,0.093,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|8-电影票房收入,同步,8-电影票房收入,0.0744,猫眼/灯塔,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
社会服务,社会服务|9-社会服务企业季度净利润,滞后,9-社会服务企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|10-纺服行业库存周转天数,滞后,10-纺服行业库存周转天数,0.064,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|11-社会消费品零售-服装类,滞后,11-社会消费品零售-服装类,0.056,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|5-纺织品出口金额增速,同步,5-纺织品出口金额增速,0.1333,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|6-服装出口金额增速,同步,6-服装出口金额增速,0.1067,海关总署,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|7-柯桥纺织价格指数,同步,7-柯桥纺织价格指数,0.0889,柯桥指数,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|8-纺服企业开工率,同步,8-纺服企业开工率,0.0711,中国纺织工业联合会,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
纺织服饰,纺织服饰|9-纺服企业季度净利润率,滞后,9-纺服企业季度净利润率,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
综合,综合|4-GDP增速,同步,4-GDP增速,0.1778,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
综合,综合|5-工业增加值增速,同步,5-工业增加值增速,0.1333,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
综合,综合|6-固定资产投资增速,同步,6-固定资产投资增速,0.0889,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
综合,综合|7-企业盈利增速,滞后,7-企业盈利增速,0.09,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
综合,综合|8-失业率,滞后,8-失业率,0.06,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|10-美容护理行业毛利率,滞后,10-美容护理行业毛利率,0.064,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|11-美容护理行业销售费用率,滞后,11-美容护理行业销售费用率,0.056,上市公司财报,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|5-化妆品零售额增速,同步,5-化妆品零售额增速,0.1463,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|6-医美市场规模,同步,6-医美市场规模,0.0976,艾瑞咨询,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|7-个护用品产量,同步,7-个护用品产量,0.078,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|8-美容护理线上销售额,同步,8-美容护理线上销售额,0.078,魔镜/欧特欧,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
美容护理,美容护理|9-美容护理企业季度净利润,滞后,9-美容护理企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|10-计算机行业毛利率,滞后,10-计算机行业毛利率,0.048,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|11-软件从业人员增速,滞后,11-软件从业人员增速,0.042,工信部,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|5-信创采购规模,同步,5-信创采购规模,0.105,财政部/地方政府,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|6-企业SaaS渗透率,同步,6-企业SaaS渗透率,0.07,艾瑞咨询,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|7-网络安全市场规模,同步,7-网络安全市场规模,0.0875,CCID,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
计算机,计算机|8-计算机行业订单增速,同步,8-计算机行业订单增速,0.0875,上市公司财报,滚动3M/4Q同比；以交付、收入或现金流确认，政策/规划单项权重≤8%。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
